"AnimalID","Date","DateType","Weight_DayDiff","Weight","WeightDiff_Type"
"WAF041",2022-04-25,"Urine",0,160,"After"
"WAF041",2022-04-29,"Urine",0,159,"After"
"WAF041",2022-04-30,"Urine",0,159,"After"
"WAF041",2022-05-01,"Urine",0,159.2,"After"
"WAF041",2022-05-03,"Urine",0,157,"After"
"WAF041",2022-05-05,"Urine",0,160,"After"
"WAF041",2022-05-08,"Urine",0,160,"After"
"WAF041",2022-05-10,"Urine",0,155.75,"After"
"WAF041",2022-05-13,"Urine",0,161,"After"
"WAF041",2022-05-20,"Urine",0,160,"After"
"WAF041",2022-05-27,"Urine",0,161,"After"
"WAF041",2022-06-04,"Urine",0,160,"After"
"WAF041",2022-06-12,"Urine",0,160,"After"
"WAF041",2022-06-20,"Urine",0,163,"After"
"WAF041",2022-06-27,"Urine",0,160.5,"After"
"WAF041",2022-07-04,"Urine",0,170,"After"
"WAF041",2022-07-11,"Urine",0,165.5,"After"
"WAF041",2022-07-18,"Urine",0,169,"After"
"WAF041",2022-07-22,"Urine",0,164,"After"
"WAF041",2022-07-29,"Urine",0,173,"After"
"WAF041",2022-08-06,"Urine",0,158,"After"
"WAF041",2022-08-12,"Urine",0,155,"After"
"WAF041",2022-08-20,"Urine",0,151,"After"
"WAF041",2022-08-26,"Urine",0,148,"After"
"WAF041",2022-09-02,"Urine",0,146,"After"
"WAF041",2022-09-18,"Urine",0,143,"After"
"WAF041",2022-10-10,"Urine",0,157,"After"
"WAF041",2022-10-16,"Urine",0,162,"After"
"WAF041",2022-10-23,"Urine",0,168,"After"
"WAF041",2022-10-30,"Urine",0,171,"After"
"WAF041",2022-11-06,"Urine",0,170,"After"
"WAF041",2022-11-13,"Urine",0,172,"After"
"WAF041",2022-11-20,"Urine",0,140,"After"
"WAF041",2022-11-25,"Urine",0,141,"After"
"WAF041",2022-12-04,"Urine",0,128,"After"
"WAF041",2023-02-11,"Urine",0,150,"After"
"WAF041",2023-02-27,"Urine",0,152,"After"
"WAF041",2023-03-16,"Urine",0,142,"After"
"WAF041",2023-03-29,"Urine",0,144,"After"
"WAF045",2022-02-15,"Urine",0,128,"After"
"WAF045",2022-03-31,"Urine",0,137,"After"
"WAF045",2022-04-02,"Urine",0,137,"After"
"WAF045",2022-04-04,"Urine",0,142,"After"
"WAF045",2022-04-06,"Urine",0,137,"After"
"WAF045",2022-04-09,"Urine",0,141,"After"
"WAF045",2022-04-12,"Urine",0,140,"After"
"WAF045",2022-04-16,"Urine",0,140,"After"
"WAF045",2022-04-19,"Urine",0,143,"After"
"WAF045",2022-04-23,"Urine",0,144,"After"
"WAF045",2022-04-25,"Urine",0,144.3333,"After"
"WAF045",2022-04-29,"Urine",0,141,"After"
"WAF045",2022-05-01,"Urine",0,143.6667,"After"
"WAF045",2022-05-03,"Urine",0,140,"After"
"WAF045",2022-05-05,"Urine",0,143,"After"
"WAF045",2022-05-08,"Urine",0,146,"After"
"WAF045",2022-05-10,"Urine",0,142,"After"
"WAF045",2022-05-13,"Urine",0,143,"After"
"WAF045",2022-08-01,"Urine",0,163,"After"
"WAF045",2022-10-30,"Urine",0,161,"After"
"WAF045",2023-01-12,"Urine",0,165,"After"
"WAF045",2023-01-15,"Urine",0,164,"After"
"WAF045",2023-01-18,"Urine",0,168,"After"
"WAF045",2023-01-25,"Urine",0,168,"After"
"WAF045",2023-02-01,"Urine",0,160,"After"
"WAF045",2023-02-08,"Urine",0,160,"After"
"WAF045",2023-02-15,"Urine",0,158,"After"
"WAF045",2023-02-21,"Urine",0,160.5,"After"
"COM009",2021-12-07,"Urine",0,174,"After"
"COM009",2021-12-10,"Urine",0,171,"After"
"COM009",2022-01-20,"Urine",0,168.6667,"After"
"COM009",2022-02-02,"Urine",0,172,"After"
"COM009",2022-04-16,"Urine",0,182,"After"
"COM009",2022-04-28,"Urine",0,174,"After"
"COM009",2022-05-14,"Urine",0,174,"After"
"COM009",2022-06-11,"Urine",0,167,"After"
"COM009",2022-07-27,"Urine",0,169,"After"
"COM009",2022-11-29,"Urine",0,163,"After"
"COM009",2022-12-03,"Urine",0,172,"After"
"COM009",2023-03-29,"Urine",0,156.5,"After"
"WEF005",2022-02-23,"Urine",0,164,"After"
"WEF005",2022-02-25,"Urine",0,166,"After"
"WEF005",2022-02-27,"Urine",0,168,"After"
"WEF005",2022-03-01,"Urine",0,177,"After"
"WEF005",2022-03-03,"Urine",0,181,"After"
"WEF005",2022-03-05,"Urine",0,139,"After"
"WEF005",2022-03-07,"Urine",0,123,"After"
"WEF005",2022-03-09,"Urine",0,137,"After"
"WEF005",2022-03-11,"Urine",0,136,"After"
"WEF005",2022-03-13,"Urine",0,134,"After"
"WEF005",2022-03-15,"Urine",0,137,"After"
"WEF005",2022-03-17,"Urine",0,130.5,"After"
"WEF005",2022-03-19,"Urine",0,133,"After"
"WEF005",2022-03-21,"Urine",0,128,"After"
"WEF005",2022-03-23,"Urine",0,133,"After"
"WEF005",2022-03-26,"Urine",0,130,"After"
"WEF005",2022-03-27,"Urine",0,127,"After"
"WEF005",2022-03-29,"Urine",0,126,"After"
"WEF005",2022-03-31,"Urine",0,130,"After"
"WEF005",2022-04-02,"Urine",0,130,"After"
"WEF005",2022-04-04,"Urine",0,129,"After"
"WEF005",2022-04-06,"Urine",0,135,"After"
"WEF005",2022-04-09,"Urine",0,136,"After"
"WEF005",2022-04-12,"Urine",0,136,"After"
"WEF005",2022-04-16,"Urine",0,133,"After"
"WEF005",2022-04-19,"Urine",0,141,"After"
"WEF005",2022-04-23,"Urine",0,139,"After"
"WEF005",2022-04-25,"Urine",0,140.5,"After"
"WEF005",2022-04-29,"Urine",0,135,"After"
"WEF005",2022-04-30,"Urine",0,134,"After"
"WEF005",2022-05-03,"Urine",0,142,"After"
"WEF005",2022-05-05,"Urine",0,134,"After"
"WEF005",2022-05-08,"Urine",0,139,"After"
"WEF005",2022-05-10,"Urine",0,145,"After"
"WEF005",2022-05-13,"Urine",0,143,"After"
"WEF005",2022-07-14,"Urine",0,166,"After"
"WEF005",2022-07-28,"Urine",0,162.6667,"After"
"WEF005",2022-08-04,"Urine",0,162,"After"
"WEF005",2022-08-11,"Urine",0,164.5,"After"
"WEF005",2022-08-19,"Urine",0,165,"After"
"WEF005",2022-10-30,"Urine",0,162,"After"
"WEF005",2023-01-15,"Urine",0,163,"After"
"WEF005",2023-01-18,"Urine",0,162,"After"
"WEF005",2023-01-25,"Urine",0,164,"After"
"WEF005",2023-02-01,"Urine",0,164,"After"
"WEF005",2023-02-08,"Urine",0,170,"After"
"WEF005",2023-02-15,"Urine",0,160,"After"
"WEF005",2023-02-21,"Urine",0,160,"After"
"PPF008",2022-02-21,"Urine",0,122,"After"
"PPF008",2022-03-06,"Urine",0,126,"After"
"PPF008",2022-03-19,"Urine",0,132,"After"
"PPF008",2022-03-26,"Urine",0,130,"After"
"PPF008",2022-03-31,"Urine",0,133,"After"
"PPF008",2022-04-02,"Urine",0,134,"After"
"PPF008",2022-04-04,"Urine",0,132,"After"
"PPF008",2022-04-06,"Urine",0,134,"After"
"PPF008",2022-04-09,"Urine",0,132,"After"
"PPF008",2022-04-12,"Urine",0,132,"After"
"PPF008",2022-04-16,"Urine",0,130,"After"
"PPF008",2022-04-19,"Urine",0,137,"After"
"PPF008",2022-04-23,"Urine",0,140,"After"
"PPF008",2022-04-25,"Urine",0,138.3333,"After"
"PPF008",2022-04-29,"Urine",0,139,"After"
"PPF008",2022-04-30,"Urine",0,141,"After"
"PPF008",2022-05-01,"Urine",0,139,"After"
"PPF008",2022-05-03,"Urine",0,140,"After"
"PPF008",2022-05-05,"Urine",0,144,"After"
"PPF008",2022-05-08,"Urine",0,141,"After"
"PPF008",2022-05-10,"Urine",0,137,"After"
"PPF008",2022-05-13,"Urine",0,145,"After"
"PPF008",2022-05-20,"Urine",0,138,"After"
"PPF008",2022-05-27,"Urine",0,136,"After"
"PPF008",2022-06-04,"Urine",0,138,"After"
"PPF008",2022-06-12,"Urine",0,138,"After"
"PPF008",2022-06-20,"Urine",0,132,"After"
"PPF008",2022-06-27,"Urine",0,134.6667,"After"
"PPF008",2022-07-04,"Urine",0,135,"After"
"PPF008",2022-07-11,"Urine",0,135,"After"
"PPF008",2022-07-18,"Urine",0,137,"After"
"PPF008",2022-07-25,"Urine",0,138.5,"After"
"PPF008",2022-08-01,"Urine",0,145,"After"
"PPF008",2022-08-08,"Urine",0,146,"After"
"PPF008",2022-08-09,"Urine",0,150,"After"
"PPF008",2022-08-16,"Urine",0,153,"After"
"PPF008",2022-08-23,"Urine",0,154,"After"
"PPF008",2022-08-31,"Urine",0,157,"After"
"PPF008",2022-09-06,"Urine",0,171,"After"
"PPF008",2022-09-13,"Urine",0,173,"After"
"PPF008",2022-09-18,"Urine",0,132,"After"
"PPF008",2022-09-23,"Urine",0,134,"After"
"PPF008",2022-09-30,"Urine",0,140,"After"
"PPF008",2022-10-07,"Urine",0,131,"After"
"PPF008",2022-10-15,"Urine",0,124,"After"
"PPF008",2022-10-28,"Urine",0,121,"After"
"PPF008",2022-11-04,"Urine",0,128,"After"
"PPF008",2022-11-12,"Urine",0,123,"After"
"PPF008",2022-11-18,"Urine",0,118,"After"
"PPF008",2023-01-20,"Urine",0,138,"After"
"PPF008",2023-01-24,"Urine",0,140,"After"
"PPF008",2023-02-03,"Urine",0,137,"After"
"PPF008",2023-02-10,"Urine",0,140,"After"
"PPF008",2023-02-17,"Urine",0,152,"After"
"PPF008",2023-02-24,"Urine",0,153,"After"
"PPF008",2023-03-03,"Urine",0,156,"After"
"PPF008",2023-03-16,"Urine",0,141,"After"
"PPF008",2023-03-17,"Urine",0,141,"After"
"DVM006",2022-01-14,"Urine",0,196,"After"
"DVM006",2022-01-21,"Urine",0,195,"After"
"DVM006",2022-04-16,"Urine",0,185,"After"
"DVM006",2022-04-28,"Urine",0,193,"After"
"DVM006",2022-05-14,"Urine",0,193,"After"
"DVM006",2022-06-11,"Urine",0,193,"After"
"DVM006",2022-07-27,"Urine",0,190,"After"
"DVM006",2023-01-18,"Urine",0,187.5,"After"
"DVM006",2023-01-26,"Urine",0,197,"After"
"PPF007",2022-02-21,"Urine",0,152,"After"
"PPF007",2022-03-06,"Urine",0,154,"After"
"PPF007",2022-03-19,"Urine",0,155,"After"
"PPF007",2022-03-26,"Urine",0,156,"After"
"PPF007",2022-03-31,"Urine",0,156,"After"
"PPF007",2022-04-02,"Urine",0,158,"After"
"PPF007",2022-04-04,"Urine",0,157,"After"
"PPF007",2022-04-06,"Urine",0,157,"After"
"PPF007",2022-04-09,"Urine",0,156,"After"
"PPF007",2022-04-12,"Urine",0,156,"After"
"PPF007",2022-04-16,"Urine",0,158,"After"
"PPF007",2022-04-19,"Urine",0,157,"After"
"PPF007",2022-04-23,"Urine",0,158,"After"
"PPF007",2022-04-25,"Urine",0,158.6667,"After"
"PPF007",2022-04-29,"Urine",0,160,"After"
"PPF007",2022-04-30,"Urine",0,158,"After"
"PPF007",2022-05-01,"Urine",0,155,"After"
"PPF007",2022-05-03,"Urine",0,157,"After"
"PPF007",2022-05-05,"Urine",0,159,"After"
"PPF007",2022-05-08,"Urine",0,158,"After"
"PPF007",2022-05-10,"Urine",0,154.3333,"After"
"PPF007",2022-05-13,"Urine",0,158,"After"
"PPF007",2022-05-20,"Urine",0,154,"After"
"PPF007",2022-05-27,"Urine",0,155,"After"
"PPF007",2022-06-04,"Urine",0,158,"After"
"PPF007",2022-06-12,"Urine",0,157,"After"
"PPF007",2022-06-20,"Urine",0,163,"After"
"PPF007",2022-06-27,"Urine",0,156,"After"
"PPF007",2022-07-04,"Urine",0,164,"After"
"PPF007",2022-07-11,"Urine",0,166.6667,"After"
"PPF007",2022-07-12,"Urine",0,172,"After"
"PPF007",2022-07-18,"Urine",0,169,"After"
"PPF007",2022-07-25,"Urine",0,167.5,"After"
"PPF007",2022-08-01,"Urine",0,176,"After"
"PPF007",2022-08-08,"Urine",0,151,"After"
"PPF007",2022-08-13,"Urine",0,151,"After"
"PPF007",2022-08-21,"Urine",0,151,"After"
"PPF007",2022-08-28,"Urine",0,146,"After"
"PPF007",2022-09-04,"Urine",0,149,"After"
"PPF007",2022-09-13,"Urine",0,138,"After"
"PPF007",2022-09-19,"Urine",0,139,"After"
"PPF007",2022-10-10,"Urine",0,151,"After"
"PPF007",2022-10-17,"Urine",0,152,"After"
"PPF007",2022-10-24,"Urine",0,158,"After"
"PPF007",2022-10-27,"Urine",0,153,"After"
"PPF007",2022-11-03,"Urine",0,158,"After"
"PPF007",2022-11-12,"Urine",0,171,"After"
"PPF007",2022-11-17,"Urine",0,171,"After"
"PPF007",2022-11-24,"Urine",0,156,"After"
"PPF007",2022-12-01,"Urine",0,144,"After"
"PPF007",2022-12-08,"Urine",0,143,"After"
"PPF007",2023-02-15,"Urine",0,150,"After"
"PPF007",2023-02-28,"Urine",0,165,"After"
"PPF007",2023-03-18,"Urine",0,142,"After"
"PPF007",2023-04-02,"Urine",0,139,"After"
"PPF009",2022-02-21,"Urine",0,140,"After"
"PPF009",2022-03-06,"Urine",0,141,"After"
"PPF009",2022-03-19,"Urine",0,140,"After"
"PPF009",2022-03-26,"Urine",0,142,"After"
"PPF009",2022-03-31,"Urine",0,146,"After"
"PPF009",2022-04-02,"Urine",0,146,"After"
"PPF009",2022-04-04,"Urine",0,146.5,"After"
"PPF009",2022-04-06,"Urine",0,145,"After"
"PPF009",2022-04-09,"Urine",0,140,"After"
"PPF009",2022-04-12,"Urine",0,133,"After"
"PPF009",2022-04-16,"Urine",0,140,"After"
"PPF009",2022-04-19,"Urine",0,141,"After"
"PPF009",2022-04-23,"Urine",0,126,"After"
"PPF009",2022-04-25,"Urine",0,131,"After"
"PPF009",2022-04-29,"Urine",0,128.25,"After"
"PPF009",2022-04-30,"Urine",0,122,"After"
"PPF009",2022-05-03,"Urine",0,127,"After"
"PPF009",2022-05-05,"Urine",0,123,"After"
"PPF009",2022-05-08,"Urine",0,125,"After"
"PPF009",2022-05-10,"Urine",0,126,"After"
"PPF009",2022-05-13,"Urine",0,127,"After"
"ARF028",2022-03-04,"Urine",0,182,"After"
"ARF028",2022-03-08,"Urine",0,149,"After"
"ARF028",2022-03-10,"Urine",0,147,"After"
"ARF028",2022-03-12,"Urine",0,151,"After"
"ARF028",2022-03-14,"Urine",0,145,"After"
"ARF028",2022-03-16,"Urine",0,147,"After"
"ARF028",2022-03-18,"Urine",0,155,"After"
"ARF028",2022-03-20,"Urine",0,148,"After"
"ARF028",2022-03-22,"Urine",0,146,"After"
"ARF028",2022-03-24,"Urine",0,151,"After"
"ARF028",2022-03-26,"Urine",0,144,"After"
"ARF028",2022-03-28,"Urine",0,149,"After"
"ARF028",2022-03-30,"Urine",0,144,"After"
"ARF028",2022-04-01,"Urine",0,148,"After"
"ARF028",2022-04-03,"Urine",0,146,"After"
"ARF028",2022-04-05,"Urine",0,145,"After"
"ARF028",2022-04-07,"Urine",0,151,"After"
"ARF028",2022-04-09,"Urine",0,142,"After"
"ARF028",2022-04-12,"Urine",0,141.5,"After"
"ARF028",2022-04-14,"Urine",0,140,"After"
"ARF028",2022-04-16,"Urine",0,140,"After"
"ARF028",2022-04-18,"Urine",0,143,"After"
"ARF028",2022-04-20,"Urine",0,135,"After"
"ARF028",2022-04-22,"Urine",0,144,"After"
"ARF028",2022-04-24,"Urine",0,140,"After"
"ARF028",2022-04-26,"Urine",0,133.5,"After"
"ARF028",2022-05-01,"Urine",0,132,"After"
"ARF028",2022-05-02,"Urine",0,135,"After"
"ARF028",2022-05-04,"Urine",0,132,"After"
"ARF028",2022-05-07,"Urine",0,134,"After"
"ARF028",2022-05-10,"Urine",0,139,"After"
"ARF028",2022-05-13,"Urine",0,139,"After"
"ARF028",2022-05-15,"Urine",0,145,"After"
"ARF028",2022-05-17,"Urine",0,147,"After"
"ARF028",2022-05-20,"Urine",0,144,"After"
"ARF028",2022-05-22,"Urine",0,142,"After"
"ARF028",2022-05-25,"Urine",0,143,"After"
"ARF028",2022-05-28,"Urine",0,144,"After"
"ARF028",2022-05-31,"Urine",0,144,"After"
"ARF028",2022-06-02,"Urine",0,142,"After"
"ARF028",2022-06-04,"Urine",0,136,"After"
"ARF028",2022-06-06,"Urine",0,143,"After"
"ARF028",2022-06-08,"Urine",0,147,"After"
"ARF028",2022-06-10,"Urine",0,144,"After"
"ARF028",2022-06-12,"Urine",0,145,"After"
"ARF028",2022-06-14,"Urine",0,150,"After"
"ARF028",2022-06-16,"Urine",0,147,"After"
"ARF028",2022-06-18,"Urine",0,147,"After"
"ARF028",2022-06-20,"Urine",0,146,"After"
"ARF028",2022-06-22,"Urine",0,154,"After"
"ARF028",2022-06-24,"Urine",0,152,"After"
"ARF028",2022-06-30,"Urine",0,153,"After"
"ARF028",2022-07-07,"Urine",0,157,"After"
"ARF028",2022-07-14,"Urine",0,158,"After"
"ARF028",2022-07-21,"Urine",0,153.5,"After"
"ARF028",2022-07-26,"Urine",0,157,"After"
"ARF028",2022-08-04,"Urine",0,170,"After"
"ARF028",2022-08-09,"Urine",0,170,"After"
"ARF028",2022-08-13,"Urine",0,171,"After"
"ARF028",2022-08-18,"Urine",0,166,"After"
"ARF028",2022-08-23,"Urine",0,180,"After"
"ARF028",2022-08-30,"Urine",0,179,"After"
"ARF028",2022-09-06,"Urine",0,182,"After"
"ARF028",2022-09-11,"Urine",0,160,"After"
"ARF028",2022-09-16,"Urine",0,151,"After"
"ARF028",2022-09-23,"Urine",0,149,"After"
"ARF028",2022-09-26,"Urine",0,150,"After"
"ARF028",2022-10-10,"Urine",0,153,"After"
"ARF028",2022-10-24,"Urine",0,141,"After"
"ARF028",2022-11-07,"Urine",0,141,"After"
"ARF028",2022-11-22,"Urine",0,149.5,"After"
"ARF028",2022-12-03,"Urine",0,149,"After"
"ARF028",2022-12-10,"Urine",0,157,"After"
"ARF028",2022-12-17,"Urine",0,158,"After"
"ARF028",2022-12-24,"Urine",0,171,"After"
"ARF028",2022-12-31,"Urine",0,181,"After"
"ARF028",2023-01-07,"Urine",0,171,"After"
"ARF028",2023-01-14,"Urine",0,183,"After"
"ARF028",2023-01-17,"Urine",0,147.6667,"After"
"SOF001",2022-03-04,"Urine",0,114,"After"
"SOF001",2022-03-11,"Urine",0,117,"After"
"SOF001",2022-03-15,"Urine",0,114,"After"
"SOF001",2022-03-17,"Urine",0,114,"After"
"SOF001",2022-04-03,"Urine",0,112,"After"
"SOF001",2022-04-28,"Urine",0,113,"After"
"SOF001",2022-05-07,"Urine",0,112,"After"
"SOF001",2022-05-10,"Urine",0,112.5,"After"
"SOF001",2022-05-13,"Urine",0,117,"After"
"SOF001",2022-05-15,"Urine",0,117,"After"
"SOF001",2022-05-17,"Urine",0,112,"After"
"SOF001",2022-05-20,"Urine",0,112,"After"
"SOF001",2022-05-22,"Urine",0,113,"After"
"SOF001",2022-05-25,"Urine",0,110,"After"
"SOF001",2022-05-28,"Urine",0,112,"After"
"SOF001",2022-05-31,"Urine",0,114,"After"
"SOF001",2022-06-02,"Urine",0,115,"After"
"SOF001",2022-06-04,"Urine",0,111,"After"
"SOF001",2022-06-06,"Urine",0,111.5,"After"
"SOF001",2022-06-08,"Urine",0,115,"After"
"SOF001",2022-06-10,"Urine",0,113,"After"
"SOF001",2022-06-12,"Urine",0,113,"After"
"SOF001",2022-06-14,"Urine",0,114,"After"
"SOF001",2022-06-16,"Urine",0,115,"After"
"SOF001",2022-06-18,"Urine",0,112,"After"
"SOF001",2022-06-20,"Urine",0,115,"After"
"SOF001",2022-06-22,"Urine",0,115,"After"
"SOF001",2022-06-24,"Urine",0,112,"After"
"SOF001",2022-06-30,"Urine",0,119,"After"
"SOF001",2022-07-07,"Urine",0,117.5,"After"
"SOF001",2022-07-14,"Urine",0,119.6667,"After"
"SOF001",2022-07-21,"Urine",0,116.3333,"After"
"SOF001",2022-07-28,"Urine",0,121,"After"
"SOF001",2022-08-04,"Urine",0,119.5,"After"
"SOF001",2022-08-13,"Urine",0,118,"After"
"SOF001",2022-08-18,"Urine",0,122,"After"
"SOF001",2022-08-25,"Urine",0,125,"After"
"SOF001",2022-08-30,"Urine",0,124,"After"
"SOF001",2022-09-06,"Urine",0,129,"After"
"SOF001",2022-09-13,"Urine",0,123,"After"
"SOF001",2022-09-19,"Urine",0,128,"After"
"SOF001",2022-09-26,"Urine",0,132,"After"
"SOF001",2022-10-10,"Urine",0,130,"After"
"SOF001",2022-10-24,"Urine",0,135,"After"
"SOF001",2022-11-07,"Urine",0,133,"After"
"SOF001",2022-11-22,"Urine",0,129,"After"
"SOF001",2022-12-04,"Urine",0,125,"After"
"SOF001",2023-01-19,"Urine",0,127,"After"
"SOF001",2023-01-21,"Urine",0,127,"After"
"SOF001",2023-01-23,"Urine",0,124.3333,"After"
"SOF001",2023-01-25,"Urine",0,126,"After"
"SOF001",2023-01-27,"Urine",0,126,"After"
"SOF001",2023-01-29,"Urine",0,123,"After"
"SOF001",2023-01-31,"Urine",0,120,"After"
"SOF001",2023-02-02,"Urine",0,118,"After"
"SOF001",2023-02-04,"Urine",0,117,"After"
"SOF001",2023-02-09,"Urine",0,122,"After"
"SOF001",2023-02-16,"Urine",0,116,"After"
"SOF001",2023-02-23,"Urine",0,117,"After"
"SOF001",2023-03-02,"Urine",0,112,"After"
"SOF001",2023-03-28,"Urine",0,118,"After"
"SOF001",2023-04-04,"Urine",0,118,"After"
"SOF001",2023-04-12,"Urine",0,123,"After"
"SOF001",2023-04-18,"Urine",0,123,"After"
"SOF001",2023-04-24,"Urine",0,128,"After"
"SOF001",2023-05-01,"Urine",0,132,"After"
"SOF001",2023-05-08,"Urine",0,134,"After"
"SOF001",2023-05-15,"Urine",0,144,"After"
"SOF001",2023-05-22,"Urine",0,149,"After"
"SOF001",2023-05-27,"Urine",0,124,"After"
"SOF001",2023-06-07,"Urine",0,121,"After"
"SOF001",2023-08-01,"Urine",0,127,"After"
"SOF001",2023-09-11,"Urine",0,127,"After"
"SOF001",2023-09-18,"Urine",0,119,"After"
"SOF001",2023-10-16,"Urine",0,117,"After"
"PPM004",2022-02-11,"Urine",0,185,"After"
"PPM004",2022-02-17,"Urine",0,179.5,"After"
"PPM004",2022-02-21,"Urine",0,185,"After"
"PPM004",2022-03-06,"Urine",0,181,"After"
"PPM004",2022-05-26,"Urine",0,194,"After"
"PPM004",2022-06-03,"Urine",0,192,"After"
"PPM004",2022-06-11,"Urine",0,188,"After"
"PPM004",2022-07-04,"Urine",0,195,"After"
"PPM004",2022-09-01,"Urine",0,176,"After"
"PPM004",2022-12-03,"Urine",0,176,"After"
"PPM004",2023-01-19,"Urine",0,171,"After"
"PPM004",2023-01-26,"Urine",0,181,"After"
"PPM004",2023-02-02,"Urine",0,182,"After"
"PPM004",2023-02-15,"Urine",0,189,"After"
"PPM004",2023-02-16,"Urine",0,195,"After"
"PPM004",2023-08-13,"Urine",0,166,"After"
"PPM004",2023-08-18,"Urine",0,165,"After"
"SOF002",2022-03-04,"Urine",0,88,"After"
"SOF002",2022-03-11,"Urine",0,89,"After"
"SOF002",2022-03-15,"Urine",0,89,"After"
"SOF002",2022-03-17,"Urine",0,90,"After"
"SOF002",2022-04-03,"Urine",0,94,"After"
"SOF002",2022-04-28,"Urine",0,92,"After"
"SOF002",2022-05-07,"Urine",0,95,"After"
"SOF002",2022-05-10,"Urine",0,104,"After"
"SOF002",2022-05-13,"Urine",0,101,"After"
"SOF002",2022-05-15,"Urine",0,99,"After"
"SOF002",2022-05-17,"Urine",0,99,"After"
"SOF002",2022-05-20,"Urine",0,102,"After"
"SOF002",2022-05-22,"Urine",0,105,"After"
"SOF002",2022-05-25,"Urine",0,106,"After"
"SOF002",2022-05-28,"Urine",0,109,"After"
"SOF002",2022-05-31,"Urine",0,106,"After"
"SOF002",2022-06-02,"Urine",0,109,"After"
"SOF002",2022-06-04,"Urine",0,102,"After"
"SOF002",2022-06-06,"Urine",0,103.5,"After"
"SOF002",2022-06-08,"Urine",0,104,"After"
"SOF002",2022-06-10,"Urine",0,108,"After"
"SOF002",2022-06-12,"Urine",0,110,"After"
"SOF002",2022-06-14,"Urine",0,105,"After"
"SOF002",2022-06-16,"Urine",0,105,"After"
"SOF002",2022-06-18,"Urine",0,107,"After"
"SOF002",2022-06-20,"Urine",0,106,"After"
"SOF002",2022-06-22,"Urine",0,109.6667,"After"
"SOF002",2022-06-24,"Urine",0,110,"After"
"SOF002",2022-09-07,"Urine",0,115,"After"
"SOF002",2022-12-07,"Urine",0,126.5,"After"
"SOF002",2023-01-13,"Urine",0,129,"After"
"SOF002",2023-01-16,"Urine",0,123,"After"
"SOF002",2023-01-19,"Urine",0,126,"After"
"SOF002",2023-01-26,"Urine",0,126,"After"
"SOF002",2023-02-03,"Urine",0,129,"After"
"SOF002",2023-02-11,"Urine",0,127,"After"
"SOF002",2023-02-18,"Urine",0,125,"After"
"SOF002",2023-02-21,"Urine",0,129,"After"
"SOF002",2023-02-24,"Urine",0,130,"After"
"SOF006",2022-03-05,"Urine",0,122,"After"
"SOF006",2022-03-18,"Urine",0,122,"After"
"SOF006",2022-04-03,"Urine",0,123,"After"
"SOF006",2022-04-28,"Urine",0,120,"After"
"SOF006",2022-05-07,"Urine",0,118,"After"
"SOF006",2022-05-10,"Urine",0,125.5,"After"
"SOF006",2022-05-13,"Urine",0,130,"After"
"SOF006",2022-05-15,"Urine",0,130,"After"
"SOF006",2022-05-17,"Urine",0,127,"After"
"SOF006",2022-05-20,"Urine",0,134,"After"
"SOF006",2022-05-22,"Urine",0,130,"After"
"SOF006",2022-05-25,"Urine",0,128,"After"
"SOF006",2022-05-28,"Urine",0,128,"After"
"SOF006",2022-05-31,"Urine",0,130,"After"
"SOF006",2022-06-02,"Urine",0,133,"After"
"SOF006",2022-06-04,"Urine",0,125,"After"
"SOF006",2022-06-06,"Urine",0,126.3333,"After"
"SOF006",2022-06-08,"Urine",0,127,"After"
"SOF006",2022-06-10,"Urine",0,129,"After"
"SOF006",2022-06-12,"Urine",0,126,"After"
"SOF006",2022-06-14,"Urine",0,126,"After"
"SOF006",2022-06-16,"Urine",0,127,"After"
"SOF006",2022-06-18,"Urine",0,124,"After"
"SOF006",2022-06-20,"Urine",0,133,"After"
"SOF006",2022-06-22,"Urine",0,132,"After"
"SOF006",2022-06-24,"Urine",0,132,"After"
"SOF006",2022-07-07,"Urine",0,141,"After"
"SOF006",2022-07-14,"Urine",0,140,"After"
"SOF006",2022-07-21,"Urine",0,142,"After"
"SOF006",2022-07-28,"Urine",0,148,"After"
"SOF006",2022-08-04,"Urine",0,145.3333,"After"
"SOF006",2022-08-13,"Urine",0,148,"After"
"SOF006",2022-08-18,"Urine",0,150,"After"
"SOF006",2022-08-25,"Urine",0,145,"After"
"SOF006",2022-08-30,"Urine",0,149,"After"
"SOF006",2022-09-06,"Urine",0,146,"After"
"SOF006",2022-09-13,"Urine",0,145,"After"
"SOF006",2022-09-19,"Urine",0,144,"After"
"SOF006",2022-09-26,"Urine",0,149,"After"
"SOF006",2022-10-10,"Urine",0,153,"After"
"SOF006",2022-10-24,"Urine",0,161,"After"
"SOF006",2022-10-31,"Urine",0,161,"After"
"SOF006",2022-11-07,"Urine",0,168,"After"
"SOF006",2022-11-14,"Urine",0,170,"After"
"SOF006",2022-11-21,"Urine",0,182,"After"
"SOF006",2022-11-29,"Urine",0,180,"After"
"SOF006",2022-12-06,"Urine",0,186,"After"
"SOF006",2022-12-13,"Urine",0,203,"After"
"DRM006",2022-12-11,"Urine",0,231,"After"
"DRM006",2022-12-21,"Urine",0,231,"After"
"DRM006",2023-01-12,"Urine",0,221,"After"
"DRM006",2023-01-27,"Urine",0,221,"After"
"DRM006",2023-02-09,"Urine",0,224,"After"
